review_id,source,app_name,author,rating,title,body,date,thumbs_up,version,compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_label,confidence,issue_categories
618a8d40-40a1-476e-b5d6-ea3887ce4365,Google Play,Spotify,David Gasparyan,4.0,9.1.24.1739,"spotify is good for listening music but there are limit for choosing song on free. It's annoying when it starts to suggest in your playlists.and you are getting the same advertisment to often.and individual premium account is $5.49, but student is $2.99. but if you are not in Spotify's known school you can't get student premium.",2026-02-25,2,9.1.24.1739,0.431,0.1,0.844,0.056,Positive,0.7155,"Login / Authentication, Audio / Playback Issues, Subscription / Pricing, Search Functionality, Notifications"
bbcbe4f2-4a5d-4f7e-9617-0f7b7003f7b4,Google Play,Spotify,Sanju Bob,5.0,9.1.24.1739,good vibes,2026-02-25,0,9.1.24.1739,0.4404,0.592,0.408,0.0,Positive,0.7202,General Feedback
78a854dc-1c70-4954-a539-c202117bc173,Google Play,Spotify,Carl Wogbe u9jp,5.0,9.1.24.1739,EXCELLENT SERVICE,2026-02-25,0,9.1.24.1739,0.6633,0.689,0.311,0.0,Positive,0.8317,Customer Support
a664c44b-877a-4d4c-8322-42d8c473a692,Google Play,Spotify,William Clabo,5.0,9.1.24.1739,Cool Stuff,2026-02-25,0,9.1.24.1739,0.3182,0.535,0.465,0.0,Positive,0.6591,General Feedback
8cd33758-5d52-4247-b160-e416b6f0dc4a,Google Play,Spotify,Monica Munuve,5.0,9.1.24.1739,DOWNLOAD IT IT WILL CHANGE UR LIFE!!!!!,2026-02-25,0,9.1.24.1739,0.0,0.0,1.0,0.0,Neutral,1.0,"App Crashes / Freezing, Audio / Playback Issues"
0e532c81-c3fe-4010-8261-0267b0c4d523,Google Play,Spotify,Md Hron,5.0,9.1.24.1739,"ভাই যে গান ইউটিউব এ টাকা দিয়ে ব্যাগ্রাউনড এ চালাতে হতো, তা এখানে ফ্রি💗💗 সবাই এটা ব্যাবহার করবেন",2026-02-25,0,9.1.24.1739,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
8c6ee9e7-4236-41d1-972d-ecc863fd3544,Google Play,Spotify,J.D. Mc.,1.0,9.1.24.1739,After last update it never saves the time of the podcast im listening too. It starts if over again and again ever time i exit. STUPID annoying. Fix or ill listen in another platform.,2026-02-25,0,9.1.24.1739,-0.8636,0.0,0.769,0.231,Negative,0.9318,Notifications
31d5c302-494c-4640-81e4-b119c1e7b8be,Google Play,Spotify,Yared Yaya,5.0,9.1.22.1630,I like it,2026-02-25,0,9.1.22.1630,0.3612,0.455,0.545,0.0,Positive,0.6806,General Feedback
8014a0f7-dfdf-4589-adb8-8e753043bc69,Google Play,Spotify,sharon costello,5.0,9.1.24.1739,love it can listen to songs from my childhood and now I like the fact it free to listen to music,2026-02-25,0,9.1.24.1739,0.875,0.345,0.655,0.0,Positive,0.9375,"Audio / Playback Issues, Subscription / Pricing"
13796105405,App Store,Spotify,Handy222,5.0,Audio or Visual option is great,"Having the ability to select between watching or just listening if you are behind the wheel, riding a bike, etc. is very convenient.",2026-02-27,0,,0.7506,0.192,0.808,0.0,Positive,0.8753,Audio / Playback Issues
13796103474,App Store,Spotify,K@t!e02,3.0,NO to AI,I don’t want AI music. Make it an option so we don’t have to listen to it. I’m tired of it coming on.,2026-02-27,0,,-0.6739,0.039,0.785,0.176,Negative,0.837,"Audio / Playback Issues, Feature Requests"
13796059029,App Store,Spotify,Bro.Phil,5.0,It’s great,I just love having the option to listen to what I want and who I want from day to day.,2026-02-27,0,,0.872,0.365,0.635,0.0,Positive,0.936,Feature Requests
13796046264,App Store,Spotify,KochFam,5.0,Recommend It!!,"Spotify is the best app I ever downloaded! When my YouTube time is up I can watch videos on there like grwm or story times. It’s the best song app I’ve downloaded no offense but offense to other song app’s but Spotify is really organized and works! It never loses Wi-Fi and I really just enjoy being on Spotify! I really recommend Spotify! Also the premium is really good because there is no adds and when you run, walk, tanning, at the beach there is nothing ruining the  song vibe when playing!",2026-02-27,0,,0.9732,0.256,0.7,0.044,Positive,0.9866,"Audio / Playback Issues, UI / Design, Subscription / Pricing, Search Functionality, Feature Requests"
13796044508,App Store,Spotify,Mr beast 83,1.0,Is Soo bad,So many,2026-02-27,0,,-0.5423,0.0,0.533,0.467,Negative,0.7712,General Feedback
13796044369,App Store,Spotify,Heshiijb7,5.0,Hala madrid,Supporting Real Madrid,2026-02-27,0,,0.4404,0.42,0.58,0.0,Positive,0.7202,Customer Support
13796033694,App Store,Spotify,ArtyDoods,3.0,Videos on this app are stupid,"Love it most the time, use it daily., would love more options for the DJ voice. I will never want to watch videos or podcasts on this app. Please give an option to remove from being pushed all the time.",2026-02-27,0,,0.7951,0.19,0.728,0.082,Positive,0.8976,"Notifications, Feature Requests"
13796012101,App Store,Spotify,Dre$$$8,3.0,Long ads,Long ads kinda kill the mood,2026-02-27,0,,-0.6605,0.0,0.614,0.386,Negative,0.8302,General Feedback
13795996438,App Store,Spotify,Mrman3manm,3.0,Worse with every update,Instead of fixing bugs they add useless features that nobody asked for. I’d love to have a 2020 version of Spotify without all the bloat,2026-02-27,0,,-0.1779,0.113,0.728,0.159,Negative,0.5889,Feature Requests
13795928099,App Store,Spotify,chalalove,5.0,Love it,Love it,2026-02-27,0,,0.8555,0.808,0.192,0.0,Positive,0.9278,General Feedback
13795874361,App Store,Spotify,Vitarepetitty,5.0,I love music so very much,I love titty fight and dead calm,2026-02-27,0,,0.6204,0.424,0.309,0.267,Positive,0.8102,Audio / Playback Issues
13795856994,App Store,Spotify,Hayden. M,3.0,Meh.,"More expensive than Apple Music, but also a little better. If Apple Music is a 3/5 so is this.",2026-02-27,0,,0.5041,0.145,0.806,0.049,Positive,0.752,"Audio / Playback Issues, Subscription / Pricing"
13795832839,App Store,Spotify,Fam.iily,2.0,Uninteractable Ads,Ads aren’t working,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795815548,App Store,Spotify,ghgh&,5.0,Awesome,Awesome,2026-02-27,0,,0.8481,1.0,0.0,0.0,Positive,0.9241,General Feedback
13795809700,App Store,Spotify,Jdntbabuttsfam,5.0,Spotify stinks!,Just kidding,2026-02-27,0,,-0.2244,0.246,0.351,0.403,Negative,0.6122,General Feedback
13795804531,App Store,Spotify,Amanda Syzlak,1.0,Spotify funds missiles,with your subscription money,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Subscription / Pricing
13795756819,App Store,Spotify,Browhat13232,4.0,Spotify review,"Great app, little bit too expensive but enjoyable",2026-02-27,0,,0.7506,0.444,0.556,0.0,Positive,0.8753,Subscription / Pricing
13795737013,App Store,Spotify,Aris-P,5.0,Absolutely the best!!,To me personally the best music app out here. Never had an issue with the app ever. I even upgraded which made the app even better than not having upgraded. I love having the ability to make my own playlist as well as download others. The music suggestions have always been on point as well as introducing me to music that is new to me too!! If I could give10 stars I would!!!,2026-02-27,0,,0.9734,0.254,0.746,0.0,Positive,0.9867,"Audio / Playback Issues, Search Functionality"
13795728554,App Store,Spotify,😂😍☺️😍😁,5.0,Music,"It is a really good app even though it has some ads, it’s a really good app I suggest it",2026-02-27,0,,0.7496,0.242,0.758,0.0,Positive,0.8748,Audio / Playback Issues
13795724499,App Store,Spotify,KylaMGmgmg,1.0,Disgusting values,You promoted ICE and up ads to join a racist terrorist group that has killed so many innocent people. I am in the process of leaving this app because you lost your humanity,2026-02-27,0,,-0.8891,0.188,0.47,0.342,Negative,0.9446,General Feedback
13795721433,App Store,Spotify,Bi76.,1.0,Money hungry,"I been paying for 11.99 for a long time, I’m not about to start paying 12.99",2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795713738,App Store,Spotify,Whocaresjustpostthereview,4.0,Like song tags??,"My like song tags change every day, there’s no consistency. I generally listen to Edm, Rock, and R&B/Soul, but I have like 5 different “edm, techno, beats(?)” but my r&b ones are literally gone more than half the time, even when I always use it, listen to it, or add more r&b songs to TRY and bring it back. What’s the logic behind not letting us just pick out a genre filter based on the ones that exist in your library? I just want to filter to a genre and listen sometimes, but apparently I can ONLY listen to what your AI thinks I wanna filter down to on a given day?",2026-02-27,0,,0.7622,0.072,0.916,0.013,Positive,0.8811,"App Crashes / Freezing, Search Functionality, Feature Requests"
13795690975,App Store,Spotify,fartmanlegacy,1.0,b,GIVE ME BACK MY QUEUE,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795672845,App Store,Spotify,Bayareanena,5.0,Great app,Way better than Apple Music,2026-02-27,0,,0.7906,0.583,0.417,0.0,Positive,0.8953,Audio / Playback Issues
13795649373,App Store,Spotify,MyAsha Models,5.0,Love love love,My nephew was listening to Spotify and i couldn’t believe all the back to back hits! I had to download!!,2026-02-27,0,,0.938,0.391,0.609,0.0,Positive,0.969,Audio / Playback Issues
13795637941,App Store,Spotify,Old truck it,5.0,Favorite music,WOW ! It is so great to listen to all my favorite songs  and even have the words available for a sing  a long. Spotify even plays through my car radio..There are just so many features to this site it is hard to mention  all here…I am so  happy to be able to have this available ..,2026-02-27,0,,0.9733,0.295,0.686,0.018,Positive,0.9867,"Audio / Playback Issues, Feature Requests"
13795591580,App Store,Spotify,Everything is a good,5.0,I love it,It's so good to hear,2026-02-27,0,,0.8377,0.57,0.43,0.0,Positive,0.9188,General Feedback
13795582235,App Store,Spotify,TheNormalCustomer,1.0,Why is everything premium?,"Why is everything premium? Like I can't even play my favorite songs without it asking me to buy premium, please don't make everything premium.",2026-02-27,0,,0.7289,0.239,0.702,0.06,Positive,0.8644,"Audio / Playback Issues, Subscription / Pricing"
13795542233,App Store,Spotify,aliyah56526,1.0,greedy,the app is unusable with out premium,2026-02-27,0,,-0.3182,0.0,0.753,0.247,Negative,0.6591,Subscription / Pricing
13795535704,App Store,Spotify,R.I.P skateboardeaters 1-23,5.0,It’s Spotify,It’s good old Spotify I like how on pc you can play songs in order even without premium and on phone you can choose an exact song without having to hear a completely non related song like before :>,2026-02-27,0,,0.8519,0.213,0.787,0.0,Positive,0.926,"Audio / Playback Issues, Subscription / Pricing"
13795522522,App Store,Spotify,𝙈𝙞𝙣𝙞-𝙢𝙚𝙘𝙤𝙧𝙖𝙡𝙞𝙣𝙚,5.0,Good streaming<3,Title explains,2026-02-27,0,,0.4404,0.42,0.58,0.0,Positive,0.7202,Audio / Playback Issues
13795472427,App Store,Spotify,Firejob95,5.0,Laughing through the uncomfotable,Amazing! This podcast shows an honest conversation with tons of laughter and honesty! Can't wait for the next one.,2026-02-27,0,,0.9537,0.49,0.51,0.0,Positive,0.9768,General Feedback
13795456300,App Store,Spotify,lolololshdiek,5.0,Alexa Spotify Addl Acct,It is a pain in the butt to har multiple accounts set up with Alexa which it was easier to connect.,2026-02-27,0,,-0.128,0.096,0.79,0.113,Negative,0.564,"Login / Authentication, Feature Requests"
13795448614,App Store,Spotify,luz🥹✌️,1.0,ew,ts sucks😭✌️,2026-02-27,0,,-0.3612,0.0,0.444,0.556,Negative,0.6806,General Feedback
13795438314,App Store,Spotify,Hwwiiiii,5.0,Yah,I really like it but it’s too much abs yk,2026-02-27,0,,0.2255,0.147,0.853,0.0,Positive,0.6128,General Feedback
13795429925,App Store,Spotify,dispid1980,3.0,Needs landscape mode,"Please add support for landscape orientation!!


Update: Still waiting on landscape mode",2026-02-27,0,,0.6792,0.3,0.7,0.0,Positive,0.8396,"Customer Support, Feature Requests"
13795423134,App Store,Spotify,Just4fun91,5.0,Master Storyteller,"Wonderfully entertaining, and well researched, story’s of experiences others have had with spookiness!",2026-02-27,0,,0.8478,0.414,0.586,0.0,Positive,0.9239,Search Functionality
13795418932,App Store,Spotify,Riley da goat1134,5.0,GOATED APP,"I love this app so much. This helps me listen to all my music and music is honestly my favorite thing in the world. Whoever I’ve been to this app should be praised as a God if this app ever goes out of business, I would honestly probably rather die than keep living.",2026-02-27,0,,0.9511,0.296,0.651,0.053,Positive,0.9755,"Audio / Playback Issues, Customer Support"
13795398740,App Store,Spotify,Gnugett_018,3.0,Give me free premium,I have to pay for Spotify premium and I’m broke (can’t a girl just listen to her songs without interruptions),2026-02-27,0,,0.3309,0.175,0.693,0.132,Positive,0.6654,Subscription / Pricing
13795390996,App Store,Spotify,Mr Montano95,5.0,Breaking news,Best app ever !!!,2026-02-27,0,,0.7249,0.504,0.496,0.0,Positive,0.8624,General Feedback
13795379509,App Store,Spotify,Zelly2026!,5.0,Thanks Spotify!,You are awesome,2026-02-27,0,,0.807,0.709,0.291,0.0,Positive,0.9035,General Feedback
13795365416,App Store,Spotify,Ada love ✨,2.0,NEED NO WIFI,I like Spotify but we need to be able to use it with pit WiFi please Spotify,2026-02-27,0,,0.4085,0.199,0.718,0.083,Positive,0.7043,Feature Requests
13795327455,App Store,Spotify,tithdhshd,1.0,Worst of the worst,"Bad for Artists
Bad for Humans
Enriching only the rich
Canceled",2026-02-27,0,,-0.9118,0.125,0.347,0.528,Negative,0.9559,General Feedback
13795325938,App Store,Spotify,bcumming27,1.0,Fix Autoplay Already!!!,"For months now, autoplay has not functioned correctly. An album or playlist will finish and playback goes to the beginning of the album or playlist. I switched from Apple Music to Spotify (years ago now) based solely on my perceived value of this feature for finding new music. The work around is to manually click through the options of replaying a single song and the arriving at open ended playback, but even that doesn’t consistently work! There are times when it’ll go to the next setting where it loops the album or playlist despite my attempts to change that! I’m well aware of the correct setting for this and yet my selection is not being correctly reflected in the apps functionality. It’s entirely unacceptable that this issue has persisted for so long. If it continues much longer, then I’ll probably jump back to Apple Music.",2026-02-27,0,,-0.5036,0.027,0.938,0.035,Negative,0.7518,"App Crashes / Freezing, Audio / Playback Issues, Search Functionality, Feature Requests"
13795316348,App Store,Spotify,"Jay, ky",5.0,Best Music Streaming App,"Absolutely love Spotify. Our family uses it for everything. In the car, at home, at the ballpark. We use Spotify almost everyday!",2026-02-27,0,,0.8746,0.272,0.728,0.0,Positive,0.9373,Audio / Playback Issues
13795308837,App Store,Spotify,W3!RD_WR!T3R,5.0,Amazing,It's pretty awesome sauce,2026-02-27,0,,0.9022,0.847,0.153,0.0,Positive,0.9511,General Feedback
13795301436,App Store,Spotify,Connor Vaughan,1.0,Terrible shuffling,Plays the same 40 songs when I shuffle,2026-02-27,0,,-0.2732,0.153,0.611,0.237,Negative,0.6366,Audio / Playback Issues
13795293094,App Store,Spotify,Pls take the adds,1.0,To much adds,To much adds and it’s annoying,2026-02-27,0,,-0.4019,0.0,0.769,0.231,Negative,0.7009,"Notifications, Feature Requests"
13795262288,App Store,Spotify,Lowest level,5.0,Awesome music equals awesome fun!,The best music is here on drear Spotify!,2026-02-27,0,,0.9537,0.644,0.356,0.0,Positive,0.9768,Audio / Playback Issues
13795248786,App Store,Spotify,Vernoegirl,5.0,Good vibes!!!,Always provides me a variety of music that keeps me relevant!!! IGREAT!!,2026-02-27,0,,0.6209,0.238,0.762,0.0,Positive,0.8105,Audio / Playback Issues
13795223502,App Store,Spotify,EDSMJVS,5.0,Fácil de usar,Tiene una lista de los temas que más me gustan,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795202805,App Store,Spotify,Grnma59,5.0,Really enjoying Spotify,Use it everyday when I walk!  Put on my playlist and go!,2026-02-27,0,,0.6459,0.234,0.766,0.0,Positive,0.823,"Audio / Playback Issues, Search Functionality"
13795141486,App Store,Spotify,skyleeg06,5.0,Just the right vibe,"I think spotify is an amazing app, it brings a vibe to your music while making it super easy to group songs and overall get the exact emotion you are looking for when listening.",2026-02-27,0,,0.891,0.232,0.768,0.0,Positive,0.9455,Audio / Playback Issues
13795130880,App Store,Spotify,razordecay,1.0,Switching to Youtube Music,Long time Premium user here. Premium plans are beyond absurd. Over $12/month is sickening. Get real!,2026-02-27,0,,-0.5707,0.0,0.844,0.156,Negative,0.7853,"Audio / Playback Issues, Subscription / Pricing"
13795113256,App Store,Spotify,485876261,1.0,I quit,I cancelled. This service has constantly been a steady stream of disappointing and inconvenient service additions that get in the way of enjoying music and podcasts. Too much ai slop and too many garbage recommendations to a terrible algorithm based streaming platform. Spotify’s treatment of the art of music making and performing are abysmal.Ive been a spotify customer for a long time but its time to cut the cord. They raised the price and kept adding environmentally disastrous ai content so i quit. They also have offered ZERO incentives to stay on as a customer.,2026-02-27,0,,-0.7964,0.047,0.823,0.13,Negative,0.8982,"Audio / Playback Issues, UI / Design, Subscription / Pricing, Search Functionality, Customer Support, Feature Requests"
13795112786,App Store,Spotify,Take of adds and 6 skips only,1.0,I hate 6 skips only,They should take of 6 skips only and add are so annoying too,2026-02-27,0,,-0.8015,0.0,0.69,0.31,Negative,0.9007,"Audio / Playback Issues, Notifications, Feature Requests"
13795099514,App Store,Spotify,Chiquitintintin.,1.0,Penepene,Mi tio me violo,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795096315,App Store,Spotify,Blaze2853,1.0,Starts over,"Every time I close Spotify and reopen to pick up where I left off, it restarts my podcast.",2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795079095,App Store,Spotify,jg73682,2.0,Pricing,Stop increasing subscription prices. It’s constant and it makes me want to seek alternative music streaming platforms.,2026-02-27,0,,-0.2263,0.063,0.829,0.107,Negative,0.6131,"Audio / Playback Issues, Subscription / Pricing, Feature Requests"
13795062793,App Store,Spotify,Culecr,5.0,!!!,Excelente,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13795028247,App Store,Spotify,rabif2014,5.0,Mighty Cast,Demetrius Johnson is one of my favorite fighters and I love using Spotify to listen to his podcast,2026-02-27,0,,0.7906,0.283,0.669,0.047,Positive,0.8953,General Feedback
13794980925,App Store,Spotify,Plum413,2.0,It’s pretty good,But it costs money,2026-02-27,0,,0.4678,0.403,0.597,0.0,Positive,0.7339,Subscription / Pricing
13794969578,App Store,Spotify,20matt13,1.0,Shuffle feature & volume control sucks,No matter how many times you reload a playlist the shuffle seems to always play the same order or similar order. I have numerous extensive playlists and it always plays the same 50 songs. Song to song volume varies so much one song will be quiet the next will blow your eardrums out.,2026-02-27,0,,0.2086,0.071,0.871,0.058,Positive,0.6043,"Audio / Playback Issues, UI / Design, Search Functionality, Feature Requests"
13794967341,App Store,Spotify,kareeeejjj,1.0,too many ads,i genuinely get about 2-4 ads after 2 songs it’s bad,2026-02-27,0,,-0.5423,0.0,0.8,0.2,Negative,0.7712,UI / Design
13794965430,App Store,Spotify,Auraaa <3,3.0,Ads,Too much ads,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13794961282,App Store,Spotify,Tilly Willy tim,1.0,Lower the pricing,Good app for music but the price increase insane went from 11 dollars to FOURTEEN,2026-02-27,0,,-0.0644,0.204,0.582,0.214,Negative,0.5322,"Audio / Playback Issues, Subscription / Pricing"
13794961119,App Store,Spotify,ParaFuzzies,5.0,Pandora who?,Amazing! Love it!,2026-02-27,0,,0.8619,0.741,0.259,0.0,Positive,0.9309,General Feedback
13794938507,App Store,Spotify,I HATE SPOTIFY 1789,1.0,I HATE SPOTIFY,"SPOTIFY IS SO MONEY HUNGRY, ONLY LETS ME LISTEN TO 3 SONGS BEFORE I GET A 2 MINUTE AD BREAK, WHEN IT SAYS 30 MINUTES OF UNINTERRUPTED LISTENING, I GOT 4 MINUTES OF UNINTERRUPTED LISTENING TOTAL, AND I CANT PICK WHAT SONGS TO LISTEN TO, LIKE SOMETIMES I DONT WANT TO LISTEN TO EVERY SINGLE SONG ON MY PLAYLIST, I ONLY GET 6 SKIPS BEFORE I CANT SKIP SONGS ANYMORE, AND THEN AFTER LIKE 5 SONGS IT PLAYS RANDOM SONGS THAT I HAVE NEVER HEARD AND THAT I DO NOT LIKE, AND I CANT EVEN STOP LISTENING TO THESE RANDOM SONGS I DONT LIKE, LIKE NO I DO NOT WANT SPOTIFY TO HAVE CONTROL OF WHAT I LISTEN TO, I WANT TO LISTEN TO ONLY MUSIC I ADDED TO MY PLAYLIST, NOT RANDOM SONGS SPOTIFY WANTS TO PROMOTE BECAUSE THEY ARE GETTING PAID TO FORCE ME TO LISTEN TO THEM?!!!??!??",2026-02-27,0,,0.7673,0.121,0.789,0.09,Positive,0.8837,"Audio / Playback Issues, Search Functionality, Feature Requests"
13794917831,App Store,Spotify,neneasboys03,5.0,Great!,I love the rotation. Music soothes my soul while working and working out. Love it!,2026-02-27,0,,0.9335,0.502,0.498,0.0,Positive,0.9667,Audio / Playback Issues
13794805701,App Store,Spotify,Dustin Jeeber,1.0,I'm tired of glitches,"The app constantly skips to the next track if I press the power button on iPhone, usually while turning the screen on or off. I'm SICK OF IT.",2026-02-27,0,,-0.7865,0.0,0.812,0.188,Negative,0.8932,"Audio / Playback Issues, UI / Design"
13794781924,App Store,Spotify,Loco_Liyah,5.0,Amazing Selection,Spotify has way more songs than apple music. I love how they still have originals but also blue covers and instrumentals even if they aren’t a large artist. Spotify helps smaller artists find their voice. 10 Stars If I Could!,2026-02-27,0,,0.7263,0.151,0.849,0.0,Positive,0.8631,"Audio / Playback Issues, Search Functionality, Customer Support"
13794676712,App Store,Spotify,Jslick69,2.0,Resumable Playback,Issue that needs to be fixed podcast won’t start where you left off it just start all over,2026-02-27,0,,0.5719,0.156,0.844,0.0,Positive,0.7859,"Audio / Playback Issues, Feature Requests"
13794669914,App Store,Spotify,🎄🥀🎄🥀hi,1.0,Bad I hate it,Spotify was extremely bad because when I was listening to my music it said it was UNPLAYABLE!!!!!!!!!! And I have 4 bars!!! UNACCEPTABLE!!!!!!!!!!!!!!! If I could give zero stars I would,2026-02-27,0,,-0.9509,0.0,0.661,0.339,Negative,0.9754,Audio / Playback Issues
13794645528,App Store,Spotify,Nuclear scientist111,3.0,Ad too loud,I'm trying to sleep with a good night music but advertising is very loud and annoying,2026-02-27,0,,-0.458,0.085,0.743,0.172,Negative,0.729,"Audio / Playback Issues, Notifications"
13794643427,App Store,Spotify,Epsteinnn1667,5.0,Yes,Best music app ever,2026-02-27,0,,0.7845,0.697,0.303,0.0,Positive,0.8922,Audio / Playback Issues
13794550814,App Store,Spotify,deltaflyr,5.0,Awesome,We love Spotify use it almost everyday,2026-02-27,0,,0.8519,0.58,0.42,0.0,Positive,0.926,General Feedback
13794549619,App Store,Spotify,Sogma66,5.0,Ads,The ads are getting way to much. And I know you have to pay to remove them but please to many ads for all of our liking,2026-02-27,0,,0.743,0.199,0.765,0.037,Positive,0.8715,General Feedback
13794482029,App Store,Spotify,thais villasmil,1.0,Too many adds,Horrible,2026-02-27,0,,-0.5423,0.0,0.462,0.538,Negative,0.7712,Feature Requests
13794345110,App Store,Spotify,Foxhole79,5.0,Great app,Had other music apps this one has far been the best!!,2026-02-27,0,,0.8715,0.447,0.553,0.0,Positive,0.9358,Audio / Playback Issues
13794306923,App Store,Spotify,Dj Cinder,5.0,My favorite app,"I’ve been a Spotify Premium user since the platform first launched in the U.S., and at this point it’s honestly a daily essential in my life. I’m a high-time listener, easily 100,000+ hours a year, and Spotify delivers consistently. Whether I’m at home, in the car, or on headphones. The audio quality is rock solid across every setup I use, and I’ve never once had to question it.

What really keeps me loyal after all these years is the discovery experience. It’s effortless to find old favorites from years back while also getting introduced to new music that fits my taste almost perfectly. The recommendations feel smart without being repetitive, and the search function makes it easy to pull up exactly what I want in seconds.

After years of daily use, I can confidently say Spotify Premium is one of the best subscriptions I pay for. Reliable, high quality, and constantly evolving. I love the service and I don’t see myself ever switching.",2026-02-27,0,,0.9893,0.208,0.785,0.007,Positive,0.9947,"Audio / Playback Issues, Subscription / Pricing, Search Functionality, Customer Support, Feature Requests"
13794289054,App Store,Spotify,Suckish long download,1.0,Enough with the pop ups,"I purchased premium to avoid advertisements, yet I am constantly receiving pop ups for concerts I have no interest in attending & new album notifications that I do not care about. And there is no way of disabling this. I am beginning to consider a switch to a different streaming platform if this continues.",2026-02-27,0,,-0.8912,0.0,0.808,0.192,Negative,0.9456,"Audio / Playback Issues, Subscription / Pricing, Notifications"
13794233340,App Store,Spotify,Lude H,1.0,75% of missing Liked playlist,One day I went to listen to my liked songs 75% was missing and I cannot recover them Per Spotify representative,2026-02-27,0,,0.296,0.175,0.688,0.138,Positive,0.648,"Audio / Playback Issues, Search Functionality, Feature Requests"
13794200119,App Store,Spotify,Bad reviews gg,1.0,Not good,Every time we try to control where the music time is at it doesn’t work,2026-02-27,0,,-0.3412,0.0,0.876,0.124,Negative,0.6706,Audio / Playback Issues
13794100351,App Store,Spotify,Amberbamber8181,3.0,3* drop from 5* I am a monthly subscription for yrs customer who loves/primary music daily sourc,"I am reviewing the AI DJ. I hate it, they really need to work on commands, and understanding and algorithms. Does not interpret requests as well. Repeatedly invert and confuses and does the opposite of what is asked, even after correcting that time after time after time. Terrible AI needs lots of work. Prior to this new DJ- heard whatever AI algorithm Spotify used to all of its competitors as it seemed to always be right on point. It makes me wonder if they hired a new team and get rid of the effective one?",2026-02-27,0,,-0.3182,0.071,0.841,0.089,Negative,0.6591,"Audio / Playback Issues, Subscription / Pricing, Search Functionality, Customer Support, Feature Requests"
13794092082,App Store,Spotify,IQMOHAMAD,5.0,اعظم تطبيق اغاني,تطبيق عظيم مره يعني ماعرف اوصفه,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13794009454,App Store,Spotify,Perfect app will always love,5.0,👍😩👍,👍😩👍 I love the music,2026-02-26,0,,0.6369,0.583,0.417,0.0,Positive,0.8185,Audio / Playback Issues
13793977047,App Store,Spotify,LL NLE,4.0,Great app,"I love Spotify but it has a couple issues, the app sometimes is very, and I have gone to many places with good wifi and it doesn’t seem to help, I usually download the songs and that always seems to work.",2026-02-26,0,,0.9109,0.239,0.761,0.0,Positive,0.9555,"Audio / Playback Issues, Customer Support"
13793964676,App Store,Spotify,Clement Agyemang,5.0,Vibe when studying,Helps me focus when studying.,2026-02-26,0,,0.3818,0.271,0.729,0.0,Positive,0.6909,Customer Support
13793956861,App Store,Spotify,Miriambrown,3.0,Please go back to the previous setup,"This new homepage sucks. Please don’t change what isn’t broken. This current setup isn’t good, please go back to the previous one. Also, stop giving us so many freaking ads, it’s crazy. Everything else is perfect about the app but these two things are kind of taking away from the entire point of enjoying music. And also, the app is far more glitchy now then it was then. I get kicked off when I try to view the shorts, the music freezes itself when I try to skip a couple of songs, and everything is just taking forever to load",2026-02-26,0,,0.74,0.126,0.791,0.083,Positive,0.87,"App Crashes / Freezing, Audio / Playback Issues, Subscription / Pricing"
13793876801,App Store,Spotify,Hrzn666,1.0,Virus Behavior,This app behaves like a virus and always pops up questions and requests that are so incredibly annoying and anti-user. Update: now it randomly signs me out,2026-02-26,0,,-0.1953,0.076,0.824,0.1,Negative,0.5977,"Notifications, Feature Requests"
13793854278,App Store,Spotify,feen waldo,5.0,:),Simply lovely,2026-02-26,0,,0.5859,0.792,0.208,0.0,Positive,0.793,General Feedback
13793853231,App Store,Spotify,hrchb CC hhf,5.0,w mans,W app yo and I do have the family package on apple but id rather use Spotify just cuz,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13793755753,App Store,Spotify,lallu122344,2.0,Ads,"Why do I get ads every 10mins, isn’t it 30 mins after ads?",2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13793734075,App Store,Spotify,Kennykong1962,5.0,Great sound,5 stars,2026-02-26,0,,0.6249,0.577,0.423,0.0,Positive,0.8125,Audio / Playback Issues
13793711324,App Store,Spotify,I want to be soulmates you,5.0,LOVE IT,I FRICKING LOVE SPOTIFY ITS PERFECTION,2026-02-26,0,,0.9245,0.713,0.287,0.0,Positive,0.9623,General Feedback
13793698714,App Store,Spotify,Kelly2332,5.0,Spotify is Life Changing,Spotify is everything I could ask for and more,2026-02-26,0,,0.0,0.0,1.0,0.0,Neutral,1.0,App Crashes / Freezing
